2017-05-11 00:01:40.074000,1.08662,1.08658,1200000,1000000
2017-05-11 00:01:43.831000,1.08662,1.08657,1370000,4570000
2017-05-11 00:01:44.368000,1.08662,1.08657,5320000,1870000
2017-05-11 00:01:45.239000,1.08662,1.08657,6000000,1870000
2017-05-11 00:01:47.032000,1.08662,1.08657,5620000,2620000
2017-05-11 00:01:56.702000,1.08661,1.08657,1500000,2620000
2017-05-11 00:01:57.640000,1.08661,1.08657,2740000,1000000
2017-05-11 00:01:58.232000,1.08661,1.08656,5360000,2620000
2017-05-11 00:02:00.599000,1.08661,1.08656,2060000,3000000
2017-05-11 00:02:01.124000,1.08661,1.08656,1990000,2850000
2017-05-11 00:02:01.702000,1.08661,1.08656,1990000,2620000
2017-05-11 00:02:02.730000,1.08661,1.08656,1240000,3750000
2017-05-11 00:02:03.901000,1.08661,1.08656,1990000,3750000
2017-05-11 00:02:04.879000,1.08661,1.08656,2360000,2250000
2017-05-11 00:02:05.393000,1.08660,1.08656,1870000,1000000
2017-05-11 00:02:07.429000,1.08660,1.08655,2360000,2620000
2017-05-11 00:02:08.086000,1.08656,1.08654,1370000,1120000
2017-05-11 00:02:08.190000,1.08654,1.08653,1300000,2250000
2017-05-11 00:02:08.292000,1.08654,1.08650,1300000,3000000
2017-05-11 00:02:12.784000,1.08655,1.08650,1650000,3370000
2017-05-11 00:02:15.864000,1.08655,1.08651,1200000,1000000
2017-05-11 00:02:19.867000,1.08654,1.08651,1000000,2250000
2017-05-11 00:02:21.376000,1.08654,1.08650,1870000,3450000
2017-05-11 00:02:21.886000,1.08653,1.08650,2620000,1120000
2017-05-11 00:02:23.359000,1.08653,1.08649,2620000,1950000
2017-05-11 00:02:23.860000,1.08652,1.08649,1000000,1200000
2017-05-11 00:02:24.503000,1.08652,1.08648,1870000,1000000
2017-05-11 00:02:26.097000,1.08651,1.08648,3750000,1000000
2017-05-11 00:02:26.149000,1.08650,1.08647,1690000,1120000
2017-05-11 00:02:26.251000,1.08648,1.08645,1120000,1120000
2017-05-11 00:02:30.120000,1.08649,1.08644,4500000,2820000
2017-05-11 00:02:33.221000,1.08650,1.08646,1720000,1000000
2017-05-11 00:02:33.730000,1.08650,1.08647,1870000,1000000
2017-05-11 00:02:35.546000,1.08650,1.08646,1870000,3000000
2017-05-11 00:02:36.128000,1.08650,1.08647,1870000,1000000
2017-05-11 00:02:39.810000,1.08651,1.08648,2290000,1000000
2017-05-11 00:02:39.964000,1.08652,1.08649,1270000,1120000
2017-05-11 00:02:43.924000,1.08652,1.08648,1000000,3970000
2017-05-11 00:02:49.569000,1.08652,1.08648,1000000,3520000
2017-05-11 00:02:50.966000,1.08653,1.08650,1200000,1000000
2017-05-11 00:02:51.486000,1.08654,1.08650,1270000,1870000
2017-05-11 00:02:52.099000,1.08654,1.08651,1270000,1000000
2017-05-11 00:03:00.659000,1.08654,1.08651,1120000,1470000
2017-05-11 00:03:03.873000,1.08654,1.08650,1120000,1950000
2017-05-11 00:03:06.220000,1.08655,1.08650,1000000,1950000
2017-05-11 00:03:08.638000,1.08657,1.08654,3450000,1000000
2017-05-11 00:03:08.837000,1.08659,1.08655,1870000,1870000
2017-05-11 00:03:08.940000,1.08661,1.08656,3450000,1120000
2017-05-11 00:03:10.334000,1.08661,1.08656,1650000,1200000
2017-05-11 00:03:11.828000,1.08661,1.08656,1070000,1950000
2017-05-11 00:03:12.363000,1.08661,1.08657,1000000,1100000
2017-05-11 00:03:15.344000,1.08660,1.08657,1120000,1100000
2017-05-11 00:03:15.912000,1.08661,1.08656,1650000,1120000
2017-05-11 00:03:16.423000,1.08660,1.08655,4500000,1200000
2017-05-11 00:03:20.751000,1.08660,1.08655,3000000,1870000
2017-05-11 00:03:30.040000,1.08660,1.08656,2250000,1000000
2017-05-11 00:03:30.549000,1.08659,1.08655,1870000,1500000
2017-05-11 00:03:31.064000,1.08658,1.08654,1120000,3000000
2017-05-11 00:03:34.440000,1.08659,1.08654,1870000,3000000
2017-05-11 00:03:35.859000,1.08659,1.08654,2620000,3000000
2017-05-11 00:04:13.476000,1.08657,1.08654,1500000,1000000
2017-05-11 00:04:15.186000,1.08657,1.08653,1470000,1120000
2017-05-11 00:04:25.638000,1.08657,1.08654,1470000,1000000
2017-05-11 00:04:25.791000,1.08658,1.08654,1100000,1000000
2017-05-11 00:04:27.022000,1.08658,1.08654,1570000,1000000
2017-05-11 00:04:28.302000,1.08658,1.08654,1100000,1000000
2017-05-11 00:04:32.551000,1.08659,1.08656,1950000,1000000
2017-05-11 00:04:33.061000,1.08660,1.08656,1000000,1000000
2017-05-11 00:04:36.183000,1.08660,1.08655,1500000,1120000
2017-05-11 00:04:36.691000,1.08660,1.08656,1000000,1000000
2017-05-11 00:04:38.829000,1.08660,1.08657,1000000,1000000
2017-05-11 00:04:40.102000,1.08661,1.08657,1200000,4500000
2017-05-11 00:04:40.409000,1.08663,1.08659,1500000,1000000
2017-05-11 00:04:41.256000,1.08663,1.08659,1000000,1000000
2017-05-11 00:04:43.708000,1.08663,1.08659,1500000,1000000
2017-05-11 00:04:45.246000,1.08662,1.08658,1000000,1500000
2017-05-11 00:04:45.756000,1.08662,1.08657,6000000,1000000
2017-05-11 00:04:46.082000,1.08658,1.08656,4500000,1500000
2017-05-11 00:04:46.236000,1.08658,1.08654,5250000,1120000
2017-05-11 00:04:46.748000,1.08658,1.08655,1000000,1000000
2017-05-11 00:04:47.354000,1.08660,1.08655,3750000,1000000
2017-05-11 00:04:53.451000,1.08659,1.08655,1000000,1000000
2017-05-11 00:04:53.964000,1.08660,1.08656,2740000,1000000
2017-05-11 00:05:02.603000,1.08657,1.08654,6220000,1200000
2017-05-11 00:05:02.706000,1.08655,1.08652,2100000,1570000
2017-05-11 00:05:02.759000,1.08655,1.08650,2100000,7500000
2017-05-11 00:05:03.270000,1.08655,1.08650,2290000,3750000
2017-05-11 00:05:04.782000,1.08653,1.08650,1120000,1100000
2017-05-11 00:05:04.834000,1.08652,1.08649,2620000,2620000
2017-05-11 00:05:04.936000,1.08651,1.08648,1120000,1120000
2017-05-11 00:05:04.988000,1.08651,1.08646,2060000,3000000
2017-05-11 00:05:05.549000,1.08649,1.08645,1500000,1000000
2017-05-11 00:05:08.646000,1.08649,1.08644,1000000,10120000
2017-05-11 00:05:09.139000,1.08650,1.08647,1000000,1000000
2017-05-11 00:05:09.395000,1.08653,1.08648,6340000,2250000
2017-05-11 00:05:13.879000,1.08653,1.08649,2440000,1000000
2017-05-11 00:05:14.421000,1.08653,1.08648,2440000,6820000
2017-05-11 00:05:16.051000,1.08653,1.08649,2440000,1000000
2017-05-11 00:05:16.757000,1.08653,1.08648,2440000,6820000
2017-05-11 00:05:25.359000,1.08653,1.08649,2060000,1000000
2017-05-11 00:05:29.009000,1.08653,1.08650,1000000,1500000
2017-05-11 00:05:29.519000,1.08654,1.08650,1000000,2620000
2017-05-11 00:05:37.307000,1.08654,1.08649,1870000,5470000
2017-05-11 00:05:40.514000,1.08651,1.08649,1120000,2100000
2017-05-11 00:05:41.184000,1.08651,1.08648,1120000,1870000
2017-05-11 00:05:43.832000,1.08652,1.08648,1310000,1500000
2017-05-11 00:06:02.443000,1.08650,1.08646,1000000,3820000
2017-05-11 00:06:02.545000,1.08650,1.08646,1500000,1200000
2017-05-11 00:06:04.544000,1.08650,1.08645,3000000,4120000
2017-05-11 00:06:06.602000,1.08650,1.08647,1120000,1000000
2017-05-11 00:06:07.111000,1.08651,1.08647,1000000,3750000
2017-05-11 00:06:07.706000,1.08652,1.08647,1870000,3750000
2017-05-11 00:06:11.659000,1.08652,1.08648,1000000,1000000
2017-05-11 00:06:12.203000,1.08653,1.08648,1870000,1000000
2017-05-11 00:06:13.931000,1.08653,1.08649,1870000,1000000
2017-05-11 00:06:14.343000,1.08655,1.08651,1870000,1000000
2017-05-11 00:06:14.882000,1.08655,1.08651,1870000,1100000
2017-05-11 00:06:16.960000,1.08655,1.08651,1120000,2250000
2017-05-11 00:06:18.505000,1.08655,1.08651,1870000,1100000
2017-05-11 00:06:19.055000,1.08654,1.08651,1000000,1100000
2017-05-11 00:06:22.133000,1.08654,1.08651,1500000,1000000
2017-05-11 00:06:22.860000,1.08654,1.08649,1500000,10050000
2017-05-11 00:06:28.240000,1.08651,1.08649,1370000,1870000
2017-05-11 00:06:28.343000,1.08650,1.08647,1000000,1120000
2017-05-11 00:06:28.394000,1.08650,1.08645,1000000,4570000
2017-05-11 00:06:29.064000,1.08650,1.08646,1000000,3450000
2017-05-11 00:06:29.219000,1.08652,1.08647,2320000,3370000
2017-05-11 00:06:32.224000,1.08653,1.08649,4270000,2250000
2017-05-11 00:06:33.042000,1.08653,1.08649,4200000,2250000
2017-05-11 00:06:37.715000,1.08652,1.08647,1200000,7350000
2017-05-11 00:06:39.866000,1.08651,1.08647,1000000,8100000
2017-05-11 00:06:40.376000,1.08650,1.08646,1120000,5850000
2017-05-11 00:06:42.239000,1.08648,1.08645,1000000,4870000
2017-05-11 00:06:42.770000,1.08648,1.08645,1120000,2620000
2017-05-11 00:06:43.517000,1.08649,1.08645,1950000,1120000
2017-05-11 00:06:43.874000,1.08651,1.08646,3520000,3000000
2017-05-11 00:06:44.401000,1.08650,1.08647,1870000,1500000
2017-05-11 00:06:44.902000,1.08651,1.08646,4570000,5250000
2017-05-11 00:06:44.953000,1.08649,1.08645,1120000,6820000
2017-05-11 00:06:45.005000,1.08649,1.08645,1470000,1870000
2017-05-11 00:06:45.549000,1.08647,1.08644,1120000,3000000
2017-05-11 00:06:46.065000,1.08647,1.08644,1120000,3450000
2017-05-11 00:06:47.040000,1.08648,1.08644,1120000,2320000
2017-05-11 00:06:54.698000,1.08648,1.08645,1000000,1000000
2017-05-11 00:06:57.839000,1.08649,1.08645,1570000,1500000
2017-05-11 00:07:03.439000,1.08649,1.08645,2250000,2250000
2017-05-11 00:07:05.828000,1.08649,1.08645,1500000,2250000
2017-05-11 00:07:08.930000,1.08649,1.08645,1570000,3000000
2017-05-11 00:07:10.168000,1.08649,1.08645,1500000,2320000
2017-05-11 00:07:12.063000,1.08649,1.08645,1500000,1950000
2017-05-11 00:07:15.122000,1.08648,1.08644,2620000,5320000
2017-05-11 00:07:15.624000,1.08647,1.08644,1870000,1950000
2017-05-11 00:07:17.629000,1.08647,1.08643,1000000,5470000
2017-05-11 00:07:17.732000,1.08645,1.08642,1100000,3820000
2017-05-11 00:07:17.886000,1.08644,1.08641,1000000,2620000
2017-05-11 00:07:18.346000,1.08645,1.08642,1000000,1950000
2017-05-11 00:07:18.850000,1.08644,1.08641,1000000,1870000
2017-05-11 00:07:19.724000,1.08644,1.08641,1000000,1870000
2017-05-11 00:07:20.996000,1.08644,1.08640,1470000,2620000
2017-05-11 00:07:21.923000,1.08644,1.08640,2620000,3000000
2017-05-11 00:07:22.432000,1.08644,1.08640,1500000,4950000
2017-05-11 00:07:24.659000,1.08644,1.08641,2620000,2320000
2017-05-11 00:07:25.169000,1.08644,1.08642,1120000,1570000
2017-05-11 00:07:25.678000,1.08645,1.08642,1950000,1500000
2017-05-11 00:07:26.315000,1.08645,1.08642,1000000,1500000
2017-05-11 00:07:27.972000,1.08645,1.08643,1870000,1000000
2017-05-11 00:07:31.114000,1.08645,1.08644,1000000,1500000
2017-05-11 00:07:31.720000,1.08646,1.08644,1000000,2250000
2017-05-11 00:07:32.379000,1.08646,1.08644,1000000,2250000
2017-05-11 00:07:38.325000,1.08646,1.08644,1000000,2250000
2017-05-11 00:07:42.188000,1.08645,1.08642,1870000,2700000
2017-05-11 00:07:45.260000,1.08645,1.08643,1870000,1000000
2017-05-11 00:07:47.165000,1.08645,1.08643,1870000,1500000
2017-05-11 00:07:49.875000,1.08644,1.08642,1870000,1950000
2017-05-11 00:07:50.068000,1.08642,1.08640,1120000,1000000
2017-05-11 00:07:52.370000,1.08642,1.08639,1870000,2810000
2017-05-11 00:07:52.887000,1.08642,1.08639,1120000,6940000
2017-05-11 00:07:56.207000,1.08642,1.08639,1120000,6940000
2017-05-11 00:08:04.930000,1.08642,1.08640,1120000,1000000
2017-05-11 00:08:07.223000,1.08642,1.08639,1120000,4010000
2017-05-11 00:08:11.131000,1.08643,1.08639,1500000,5140000
2017-05-11 00:08:17.203000,1.08642,1.08639,1000000,2810000
2017-05-11 00:08:20.943000,1.08641,1.08639,1000000,2060000
2017-05-11 00:08:22.029000,1.08642,1.08639,1000000,2060000
2017-05-11 00:08:23.815000,1.08642,1.08638,2250000,1690000
2017-05-11 00:08:23.971000,1.08639,1.08637,1000000,1500000
2017-05-11 00:08:24.025000,1.08638,1.08635,1570000,9000000
2017-05-11 00:08:24.539000,1.08638,1.08635,1000000,2250000
2017-05-11 00:08:25.467000,1.08638,1.08636,1000000,1500000
2017-05-11 00:08:26.227000,1.08638,1.08636,1000000,2250000
2017-05-11 00:08:27.663000,1.08639,1.08636,1200000,3000000
2017-05-11 00:08:28.173000,1.08640,1.08637,1000000,2660000
2017-05-11 00:08:28.637000,1.08640,1.08637,1000000,3040000
2017-05-11 00:08:35.154000,1.08641,1.08639,1000000,1000000
2017-05-11 00:08:35.681000,1.08642,1.08639,1000000,1000000
2017-05-11 00:08:46.309000,1.08642,1.08638,1000000,2620000
2017-05-11 00:08:58.898000,1.08642,1.08638,1000000,4120000
2017-05-11 00:09:00.755000,1.08642,1.08638,1500000,2700000
2017-05-11 00:09:01.298000,1.08642,1.08639,1000000,1120000
2017-05-11 00:09:03.649000,1.08643,1.08639,2320000,1870000
2017-05-11 00:09:12.310000,1.08643,1.08639,1500000,3370000
2017-05-11 00:09:15.592000,1.08643,1.08639,1570000,1870000
2017-05-11 00:09:21.616000,1.08643,1.08639,1570000,1870000
2017-05-11 00:09:35.187000,1.08643,1.08639,1570000,3370000
2017-05-11 00:09:41.311000,1.08642,1.08639,1000000,1870000
2017-05-11 00:09:50.062000,1.08642,1.08641,1000000,1350000
2017-05-11 00:09:50.113000,1.08644,1.08642,1000000,1590000
2017-05-11 00:09:50.414000,1.08643,1.08639,1570000,1500000
2017-05-11 00:09:51.028000,1.08643,1.08639,1100000,1120000
2017-05-11 00:09:51.556000,1.08642,1.08639,1000000,1120000
2017-05-11 00:10:01.829000,1.08641,1.08639,1000000,1120000
2017-05-11 00:10:07.405000,1.08641,1.08638,1120000,2620000
2017-05-11 00:10:21.045000,1.08641,1.08639,1120000,1000000
2017-05-11 00:10:21.708000,1.08641,1.08637,1120000,4310000
2017-05-11 00:10:27.787000,1.08640,1.08636,1950000,1840000
2017-05-11 00:10:27.891000,1.08639,1.08636,1100000,1120000
2017-05-11 00:10:30.539000,1.08639,1.08636,1000000,3190000
2017-05-11 00:10:31.070000,1.08640,1.08637,1000000,2210000
2017-05-11 00:10:39.661000,1.08642,1.08639,1870000,1000000
2017-05-11 00:10:40.184000,1.08643,1.08639,1200000,1720000
2017-05-11 00:10:42.315000,1.08643,1.08640,1120000,1000000
2017-05-11 00:10:47.888000,1.08643,1.08639,1200000,2210000
2017-05-11 00:10:49.042000,1.08643,1.08639,1120000,3370000
2017-05-11 00:10:49.552000,1.08642,1.08639,1120000,2620000
2017-05-11 00:10:51.597000,1.08642,1.08639,1120000,1950000
2017-05-11 00:10:55.210000,1.08641,1.08638,1000000,1870000
2017-05-11 00:11:02.347000,1.08641,1.08637,1000000,6510000
2017-05-11 00:11:05.598000,1.08641,1.08637,1000000,8760000
2017-05-11 00:11:15.858000,1.08642,1.08638,1000000,4500000
2017-05-11 00:11:16.477000,1.08640,1.08638,1000000,4500000
2017-05-11 00:11:16.684000,1.08642,1.08638,4650000,4120000
2017-05-11 00:11:17.237000,1.08641,1.08638,1000000,4120000
2017-05-11 00:11:17.971000,1.08641,1.08638,1000000,4120000
2017-05-11 00:11:19.535000,1.08642,1.08638,1500000,4120000
2017-05-11 00:11:21.033000,1.08642,1.08638,1000000,5620000
2017-05-11 00:11:27.807000,1.08643,1.08638,2620000,7650000
2017-05-11 00:11:31.039000,1.08643,1.08639,1950000,1000000
2017-05-11 00:11:33.470000,1.08643,1.08638,3370000,1500000
2017-05-11 00:11:33.775000,1.08643,1.08638,2620000,3750000
2017-05-11 00:11:36.518000,1.08644,1.08641,2620000,3600000
2017-05-11 00:11:36.826000,1.08645,1.08643,1570000,3450000
2017-05-11 00:11:37.032000,1.08647,1.08643,3940000,3450000
2017-05-11 00:11:37.207000,1.08647,1.08643,2060000,5250000
2017-05-11 00:11:37.738000,1.08648,1.08643,2250000,7200000
2017-05-11 00:11:38.045000,1.08650,1.08648,1650000,1500000
2017-05-11 00:11:38.249000,1.08653,1.08648,5060000,5620000
2017-05-11 00:11:40.370000,1.08653,1.08649,6040000,1870000
2017-05-11 00:11:42.134000,1.08652,1.08650,1200000,1000000
2017-05-11 00:11:42.236000,1.08654,1.08651,2320000,1100000
2017-05-11 00:11:42.341000,1.08655,1.08653,1270000,1000000
2017-05-11 00:11:42.394000,1.08656,1.08653,1000000,1500000
2017-05-11 00:11:42.723000,1.08658,1.08655,4120000,1000000
2017-05-11 00:11:43.233000,1.08657,1.08655,1870000,1000000
2017-05-11 00:11:44.207000,1.08657,1.08655,2320000,1000000
2017-05-11 00:11:46.188000,1.08655,1.08652,1000000,2620000
2017-05-11 00:11:46.689000,1.08655,1.08652,1000000,1500000
2017-05-11 00:11:47.969000,1.08655,1.08652,2620000,1000000
2017-05-11 00:11:52.208000,1.08655,1.08652,1000000,1120000
2017-05-11 00:11:52.753000,1.08656,1.08653,1000000,2620000
2017-05-11 00:11:52.856000,1.08658,1.08654,2320000,3750000
2017-05-11 00:11:52.960000,1.08659,1.08656,5320000,1120000
2017-05-11 00:11:53.065000,1.08659,1.08654,5320000,8620000
2017-05-11 00:11:53.169000,1.08658,1.08656,1100000,1120000
2017-05-11 00:11:54.082000,1.08659,1.08656,1200000,1120000
2017-05-11 00:11:58.033000,1.08660,1.08655,4270000,6220000
2017-05-11 00:12:01.416000,1.08657,1.08654,1870000,2060000
2017-05-11 00:12:01.724000,1.08654,1.08652,1000000,1000000
2017-05-11 00:12:01.928000,1.08656,1.08652,1120000,4350000
2017-05-11 00:12:02.429000,1.08659,1.08655,1950000,1000000
2017-05-11 00:12:04.389000,1.08657,1.08656,1000000,1000000
2017-05-11 00:12:04.544000,1.08661,1.08658,4870000,1100000
2017-05-11 00:12:04.597000,1.08662,1.08658,3750000,1100000
2017-05-11 00:12:05.223000,1.08662,1.08658,1500000,7990000
2017-05-11 00:12:05.846000,1.08663,1.08659,1100000,3940000
2017-05-11 00:12:06.101000,1.08664,1.08660,1070000,3070000
2017-05-11 00:12:07.136000,1.08664,1.08661,1200000,1000000
2017-05-11 00:12:09.418000,1.08666,1.08661,5320000,1500000
2017-05-11 00:12:15.563000,1.08665,1.08662,1000000,1120000
2017-05-11 00:12:25.304000,1.08665,1.08660,1000000,6340000
2017-05-11 00:12:28.079000,1.08664,1.08660,1000000,3940000
2017-05-11 00:12:28.665000,1.08664,1.08660,1500000,3190000
2017-05-11 00:12:33.664000,1.08665,1.08662,1500000,2620000
2017-05-11 00:12:34.073000,1.08667,1.08663,1870000,1100000
2017-05-11 00:12:34.999000,1.08667,1.08664,1000000,1000000
2017-05-11 00:12:35.504000,1.08668,1.08663,6750000,3000000
2017-05-11 00:12:35.810000,1.08666,1.08663,3750000,1000000
2017-05-11 00:12:36.030000,1.08666,1.08663,1500000,1570000
2017-05-11 00:12:36.541000,1.08668,1.08664,1870000,1000000
2017-05-11 00:12:37.228000,1.08668,1.08663,2620000,3370000
2017-05-11 00:12:45.252000,1.08666,1.08663,1570000,2810000
2017-05-11 00:12:47.636000,1.08668,1.08664,1760000,1000000
2017-05-11 00:12:48.627000,1.08668,1.08663,2440000,3560000
2017-05-11 00:12:52.919000,1.08668,1.08664,1120000,1500000
2017-05-11 00:12:54.432000,1.08669,1.08664,6560000,3940000
2017-05-11 00:12:59.286000,1.08668,1.08664,2320000,1310000
2017-05-11 00:13:02.058000,1.08668,1.08663,3370000,4310000
2017-05-11 00:13:02.849000,1.08668,1.08663,1120000,5060000
2017-05-11 00:13:04.277000,1.08666,1.08663,1000000,1500000
2017-05-11 00:13:04.790000,1.08667,1.08662,2060000,3560000
2017-05-11 00:13:07.657000,1.08667,1.08663,1390000,1000000
2017-05-11 00:13:21.717000,1.08666,1.08662,2250000,3560000
2017-05-11 00:13:26.529000,1.08666,1.08662,4120000,2620000
2017-05-11 00:13:28.199000,1.08666,1.08662,3370000,2700000
2017-05-11 00:13:31.235000,1.08666,1.08663,2250000,1120000
2017-05-11 00:13:36.824000,1.08666,1.08663,1500000,1200000
2017-05-11 00:13:45.869000,1.08665,1.08663,1000000,1000000
2017-05-11 00:13:47.681000,1.08666,1.08663,2250000,1000000
2017-05-11 00:13:49.251000,1.08665,1.08663,1000000,1000000
2017-05-11 00:14:02.141000,1.08666,1.08663,2250000,1000000
2017-05-11 00:14:04.411000,1.08666,1.08663,2250000,1000000
2017-05-11 00:14:05.322000,1.08666,1.08662,2250000,2250000
2017-05-11 00:14:24.413000,1.08666,1.08662,2250000,2320000
2017-05-11 00:14:27.714000,1.08667,1.08664,5510000,1120000
2017-05-11 00:14:28.225000,1.08669,1.08665,4870000,1000000
2017-05-11 00:14:30.008000,1.08669,1.08665,3750000,1100000
2017-05-11 00:14:36.553000,1.08667,1.08665,1500000,1000000
2017-05-11 00:14:38.190000,1.08668,1.08665,1500000,1870000
2017-05-11 00:14:49.305000,1.08668,1.08665,3370000,1120000
2017-05-11 00:15:00.256000,1.08667,1.08664,1500000,1620000
2017-05-11 00:15:00.552000,1.08665,1.08660,2620000,7800000
2017-05-11 00:15:01.216000,1.08665,1.08660,1500000,10540000
2017-05-11 00:15:01.849000,1.08665,1.08660,2620000,7050000
2017-05-11 00:15:04.031000,1.08665,1.08660,3370000,8100000
2017-05-11 00:15:10.031000,1.08664,1.08661,1100000,1000000
2017-05-11 00:15:12.567000,1.08665,1.08662,3370000,1120000
2017-05-11 00:15:12.720000,1.08667,1.08664,2620000,1000000
2017-05-11 00:15:16.280000,1.08668,1.08664,1500000,1690000
2017-05-11 00:15:18.224000,1.08668,1.08665,1100000,1000000
2017-05-11 00:15:19.937000,1.08669,1.08665,2620000,3000000
2017-05-11 00:15:27.032000,1.08669,1.08666,1200000,1120000
2017-05-11 00:15:27.745000,1.08669,1.08666,1200000,4720000
2017-05-11 00:15:27.898000,1.08670,1.08669,1000000,1120000
2017-05-11 00:15:28.100000,1.08672,1.08670,1000000,1100000
2017-05-11 00:15:28.152000,1.08674,1.08670,1500000,3450000
2017-05-11 00:15:28.255000,1.08674,1.08672,1000000,1000000
2017-05-11 00:15:30.003000,1.08675,1.08672,2250000,1120000
2017-05-11 00:15:30.536000,1.08675,1.08670,2250000,5810000
2017-05-11 00:15:31.742000,1.08675,1.08670,4500000,5060000
2017-05-11 00:15:34.276000,1.08673,1.08670,1000000,4310000
2017-05-11 00:15:37.268000,1.08672,1.08670,1000000,3070000
2017-05-11 00:15:37.809000,1.08672,1.08670,1500000,1000000
2017-05-11 00:15:39.367000,1.08672,1.08669,1500000,1310000
